,cik,companyName,stockSymbol,with10K
2652,0001302573,OncoMed Pharmaceuticals Inc,omed,1
2653,0001130598,"Onconova Therapeutics, Inc.",ontx,1
2654,0001039684,Oneok Inc /New/,oke,1
2655,0001100917,Onvia Inc,onvi,1
2656,0001002638,Open Text Corp,otex,1
2657,0000944809,"Opko Health, Inc.",opk,1
2658,0001022225,Oplink Communications Inc,oplk,1
2659,0001000230,Optical Cable Corp,occ,1
2660,0001448431,OptimizeRx Corp,oprx,1
2661,0001303433,Optionable Inc,opbl,1
2662,0001341439,Oracle Corp,orcl,1
2663,0001116463,Orasure Technologies Inc,osur,1
2664,0001621430,Orbis Corp,,1
2665,0000820736,Orbital Sciences Corp /DE/,orb,1
2666,0001324189,Orchids Paper Products CO /DE,tis,1
2667,0001382911,"Orexigen Therapeutics, Inc.",orex,1
2668,0001354030,Organic Sales & Marketing Inc,ogsm,1
2669,0001516912,"Origin Bancorp, Inc.",obnk,1
2670,0001409375,"Orion Energy Systems, Inc.",oesx,1
2671,0001609804,Orion Engineered Carbons S.A.,oec,1
2672,0001296445,"Ormat Technologies, Inc.",ora,1
2673,0001436164,"Oryon Technologies, Inc.",oryn,1
2674,0000775158,Oshkosh Corp,osk,1
2675,0001039065,Osi Systems Inc,osis,1
2676,0001360886,"Osiris Therapeutics, Inc.",osir,1
2677,0001288359,Otelco Inc.,otel,1
2678,0001466593,Otter Tail Corp,ottr,1
2679,0001130713,"Overstock.Com, Inc",ostk,1
2680,0001636651,Ovid Therapeutics Inc.,ovid,1
2681,0000075252,Owens & Minor Inc/VA/,omi,1
2682,0000812074,Owens Illinois Inc /DE/,oi,1
2683,0000075288,Oxford Industries Inc,oxm,1
2684,0000908259,Oxigene Inc,oxgn,1
2685,0001039889,P F CHANGS CHINA BISTRO INC,pfcb,1
2686,0000075340,P&F Industries Inc,pfin,1
2687,0000027803,P&H Mining Equipment Inc.,,0
2688,0000731288,PACCAR FINANCIAL CORP,pcar_priv1,1
2689,0001091735,PACER INTERNATIONAL INC,pacr,1
2690,0001299130,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",pacb,1
2691,0001000278,PACIFICHEALTH LABORATORIES INC,phli,1
2692,0001089976,PACTIV CORP,ptv,1
2693,0000881695,PALOMAR MEDICAL TECHNOLOGIES INC,pmti,1
2694,0000063271,PANASONIC Corp,,0
2695,0000878088,"PAR PHARMACEUTICAL COMPANIES, INC.",prx,1
2696,0000708821,PAR TECHNOLOGY CORP,par,1
2697,0001594590,PARAGON OFFSHORE PLC,pgn,1
2698,0000802356,PARLUX FRAGRANCES INC,,1
2699,0000275880,PARSONS CORP,psn,1
2700,0001400431,PATHEON INC,pti,1
2701,0000937941,"PCM, INC.",pcmi,1
2702,0000938323,PEARSON PLC,pso,0
2703,0000897893,PEERLESS SYSTEMS CORP,prlsu,1
2704,0001546066,PEMBINA PIPELINE CORP,pba,0
2705,0001235662,PENINSULA GAMING CORP.,,1
2706,0001123541,PENSON WORLDWIDE INC,pnsnq,1
2707,0000729156,PEOPLES EDUCATIONAL HOLDINGS,pedh,1
2708,0001135971,PEPCO HOLDINGS INC,pom,1
2709,0000880177,PEREGRINE SEMICONDUCTOR CORP,psmi,1
2710,0001003950,PERFORMANCE TECHNOLOGIES INC \DE\,ptix,1
2711,0000900349,"PERRY ELLIS INTERNATIONAL, INC",pery,1
2712,0001042821,PERVASIVE SOFTWARE INC,pvsw,1
2713,0001119639,PETROBRAS - PETROLEO BRASILEIRO SA,pbr,0
2714,0001059324,PETROHAWK ENERGY CORP,,1
2715,0001004980,PG&E Corp,pcg,1
2716,0000081157,PGI INC,pgai,1
2717,0001429386,"PHASERX, INC.",pzrx,1
2718,0000704172,PHI GROUP INC,phil,1
2719,0001069899,PHIBRO ANIMAL HEALTH CORP,pahc,1
2720,0001269871,"PHYSICIANS FORMULA HOLDINGS, INC.",face,1
2721,0000320575,PIONEER ENERGY SERVICES CORP,pes,1
2722,0000822083,PLAINSCAPITAL CORP,,1
2723,0000713676,"PNC FINANCIAL SERVICES GROUP, INC.",pnc,1
2724,0001341843,"POLYMEDIX, INC",pymxq,1
2725,0000755806,"PONIARD PHARMACEUTICALS, INC.",pard,1
2726,0001041379,"POPEYES LOUISIANA KITCHEN, INC.",plki,1
2727,0000889132,POSCO,pkx,0
2728,0000855931,POTASH CORP OF SASKATCHEWAN INC,pot,1
2729,0001505892,"POW! ENTERTAINMENT, INC.",pown,1
2730,0001137091,"POWER SOLUTIONS INTERNATIONAL, INC.",psix,1
2731,0001023362,POWERWAVE TECHNOLOGIES INC,pwavq,1
2732,0001185348,PRA GROUP INC,praa,1
2733,0001013605,PRECISION DRILLING Corp,pds,0
2734,0000846876,PRESSTEK INC /DE/,prst,1
2735,0001113668,PRINCETON REVIEW INC,revuq,1
2736,0001165231,"PROCERA NETWORKS, INC.",pkt,1
2737,0001392972,"PROS Holdings, Inc.",pro,1
2738,0000310826,PROTECTIVE LIFE INSURANCE CO,,1
2739,0001445283,"PROTEOSTASIS THERAPEUTICS, INC.",pti,1
2740,0000920527,PSS WORLD MEDICAL INC,pssi,1
2741,0000829608,PSYCHIATRIC SOLUTIONS INC,psys,1
2742,0000857005,PTC INC.,ptc,1
2743,81018,PUBLIC SERVICE CO OF COLORADO,,1
2744,0000788784,PUBLIC SERVICE ENTERPRISE GROUP INC,peg,1
2745,0000081061,PUBLIX SUPER MARKETS INC,push,1
2746,0001415306,"PURESPECTRUM, INC.",psru,1
2747,0000078239,PVH CORP. /DE/,pvh,1
2748,0000075362,Paccar Inc,pcar,1
2749,0001084717,Pacific Continental Corp,pcbk,1
2750,0001028918,Pacific Premier Bancorp Inc,ppbi,1
2751,0000874841,Pacific Sunwear Of California Inc,psun,1
2752,0001396814,"Pacira Pharmaceuticals, Inc.",pcrx,1
2753,0000075677,Packaging Corp Of America,pkg,1
2754,0001102112,Pacwest Bancorp,pacw,1
2755,0001069530,Pain Therapeutics Inc,ptie,1
2756,0000075829,Pall Corp,pll,1
2757,0001327567,Palo Alto Networks Inc,panw,1
2758,0001230276,"Pandora Media, Inc.",p,1
2759,0000915862,Pantry Inc,ptry,1
2760,0000901491,Papa Johns International Inc,pzza,1
2761,0001605607,"Paramount Group, Inc.",pgre,1
2762,0001178711,"Paratek Pharmaceuticals, Inc.",prtk,1
2763,0000799729,Parexel International Corp,prxl,1
2764,0000050471,Park City Group Inc,pcyg,1
2765,0000076267,Park Electrochemical Corp,pke,1
2766,0001617406,Park Hotels & Resorts Inc.,pk,1
2767,0000805676,Park National Corp /OH/,prk,1
2768,0000076334,Parker Hannifin Corp,ph,1
2769,0000914139,Parkervision Inc,prkr,1
2770,0001677761,"Parkway, Inc.",pky,1
2771,0001340554,Party City Holdings Inc.,prty_priv1,1
2772,0001324503,Patni Computer Systems LTD,,0
2773,0001098146,Patriot National Bancorp Inc,pnbk,1
2774,0001619917,"Patriot National, Inc.",pn,1
2775,0001561660,Pattern Energy Group Inc.,pegi,1
2776,0000891024,"Patterson Companies, Inc.",pdco,1
2777,0000723531,Paychex Inc,payx,1
2778,0001591698,Paylocity Holding Corp,pcty,1
2779,0001050377,Pc Connection Inc,pccc,1
2780,0001122020,Pcs Edventures Com Inc,pcsv,1
2781,0001120914,Pdf Solutions Inc,pdfs,1
2782,0000882104,"Pdl Biopharma, Inc.",pdli,1
2783,0001013857,Pegasystems Inc,pega,1
2784,0000739608,Penford Corp,penx,1
2785,0000921738,Penn National Gaming Inc,penn,1
2786,0000077281,Pennsylvania Real Estate Investment Trust,pei,1
2787,0001019849,"Penske Automotive Group, Inc.",pag,1
2788,0001321732,Penumbra Inc,pen,1
2789,cr613307,"People's United Bank, N.A.",,0
2790,0001378946,"People's United Financial, Inc.",pbct,1
2791,0000318300,Peoples Bancorp Inc,pebo,1
2792,0000077449,Pep Boys Manny Moe & Jack,pby,1
2793,0000077476,Pepsico Inc,pep,1
2794,0000887226,Perceptron Inc/MI,prcp,1
2795,0000704562,Peregrine Pharmaceuticals Inc,pphm,1
2796,0001085869,Perficient Inc,prft,1
2797,0001618673,Performance Food Group Co,pfgc,1
2798,0001550695,Performant Financial Corp,pfmt,1
2799,0000880460,"Perfumania Holdings, Inc.",perf,1
2800,0001338940,Perion Network Ltd.,peri,0
2801,0000031791,Perkinelmer Inc,pki,1
2802,0000891532,Perma Fix Environmental Services Inc,pesi,1
2803,0001024126,"Pernix Therapeutics Holdings, Inc.",ptx,1
2804,0000320174,Perseon Corp,prsn,1
2805,0001724670,Perspecta Inc.,prsp,1
2806,0001040130,Petmed Express Inc,pets,1
2807,0000863157,Petsmart Inc,petm,1
2808,0000078003,Pfizer Inc,pfe,1
2809,0001388195,PharMerica CORP,pmc,1
2810,0000949699,Pharmacyclics Inc,pcyc,1
2811,0001326190,"Pharmathene, Inc",pip,1
2812,0001050180,Phase Forward Inc,,1
2813,0000077776,Phh Corp,phh,1
2814,0000350403,Phi Inc,phii,1
2815,0000711665,Photomedex Inc,phmd,1
2816,0000810136,Photronics Inc,plab,1
2817,0000078460,Piedmont Natural Gas Co Inc,pny,1
2818,0000278130,Pier 1 Imports Inc/DE,pir,1
2819,0000802481,Pilgrims Pride Corp,ppc,1
2820,0000356213,Pinnacle Entertainment Inc.,pnk,1
2821,0001564822,Pinnacle Foods Inc.,pf,1
2822,1716338,Pintec Technology Holdings Ltd,PT,0
2823,0001506293,"Pinterest, Inc.",pins,1
2824,0001216752,Pioneer Financial Services Inc,pfsi_priv,1
2825,0001449792,"Pioneer Power Solutions, Inc.",ppsi,1
2826,0000078814,Pitney Bowes Inc /DE/,pbi,1
2827,0001522214,Pivotal Group Inc.,,1
2828,0001574135,"Pivotal Software, Inc.",pvtl,1
2829,0001040161,"Pixelworks, Inc",pxlw,1
2830,0001070423,Plains All American Pipeline Lp,paa,1
2831,0000722392,Planar Systems Inc,plnr,1
2832,0001362925,Planet Payment Inc,plpm,1
2833,0001458704,Plantation Corp.,,1
2834,0000914025,Plantronics Inc /CA/,plt,1
2835,0001410132,"Platinum Studios, Inc.",pdos,1
2836,0000785786,Plexus Corp,plxs,1
2837,0001093691,Plug Power Inc,plug,1
2838,0000849213,Plum Creek Timber Co Inc,pcl,1
2839,0001725579,"Pluralsight, Inc.",ps,1
2840,0001351573,Pocket Shot Co,pckk,1
2841,0001514183,"Point Capital, Inc.",ptci,1
2842,0001398797,Point.360,ptsx,1
2843,0000931015,Polaris Industries Inc/MN,pii,1
2844,0001010552,Polycom Inc,plcm,1
2845,0001122976,Polyone Corp,pol,1
2846,0000763901,Popular Inc,bpop,1
2847,0000844985,Positron Corp,posc,1
2848,0001480529,"Post Foods, LLC",,0
2849,0000903127,Post Properties Inc,pps,1
2850,0001338749,Potlatch Corp,pch,1
2851,0000833640,Power Integrations Inc,powi,1
2852,0001059790,Pozen Inc /Nc,pozn,1
2853,0000079879,Ppg Industries Inc,ppg,1
2854,0000079958,Precision Castparts Corp,pcp,1
2855,0000080035,Preformed Line Products Co,plpc,1
2856,0001502777,"Premier Brands, Inc.",,1
2857,0001577916,"Premier, Inc.",pinc,1
2858,0000880804,"Premiere Global Services, Inc.",pgi,1
2859,0001631825,"Presidio, Inc.",psdo,1
2860,0001041803,Pricesmart Inc,psmt,1
2861,0001475922,"Primerica, Inc.",pri,1
2862,0001365101,Primo Water Corp,prmw,1
2863,0001126328,Principal Financial Group Inc,pfg,1
2864,0000889936,"Privatebancorp, Inc",pvtb,1
2865,0001290149,ProNAi Therapeutics Inc,dnai,1
2866,0000868278,"ProPhase Labs, Inc.",prph,1
2867,0001326048,"ProValue, LLC",,0
2868,0001127703,Proassurance Corp,pra,1
2869,0000080424,Procter & Gamble Co,pg,1
2870,0001546296,"Professional Diversity Network, Inc.",ipdn,1
2871,0000835887,Progenics Pharmaceuticals Inc,pgnx,1
2872,0000876167,Progress Software Corp /MA,prgs,1
2873,0000080661,Progressive Corp/OH/,pgr,1
2874,0001045609,"Prologis, Inc.",pld,1
2875,0001212458,Proofpoint Inc,pfpt,1
2876,0001335103,"Protea Biosciences Group, Inc.",prgb,1
2877,0000355429,Protective Life Corp,pl,1
2878,0001443669,Proto Labs Inc,prlb,1
2879,0001220754,Providence Service Corp,prsc,1
2880,0001635840,"Provident Bancorp, Inc.",pvbc,1
2881,0000866368,Ps Business Parks Inc/CA,psb,1
2882,0001362180,Psm Holdings Inc,psmh,1
2883,0001070081,"Ptc Therapeutics, Inc.",ptct,1
2884,0001393311,Public Storage,psa,1
2885,0001574235,"Pulmatrix, Inc.",rtgn,1
2886,0001420569,Pulse Beverage Corp,plsb,1
2887,0001625101,"Pulse Biosciences, Inc.",plse,1
2888,0000096763,Pulse Electronics Corp,puls,1
2889,0001521013,"Pulse Network, Inc.",tpni,1
2890,0001006028,"Pure Bioscience, Inc.",pure,1
2891,0001474432,"Pure Storage, Inc.",pstg,1
2892,0001575858,PureBase Corp,pubc,1
2893,0001289505,"QC Holdings, Inc.",qcco,1
2894,0001576044,"QEP Midstream Partners, LP",qepm,1
2895,0001691430,QUANTA INC,,1
2896,0001088033,QUEST SOFTWARE INC,qsft,1
2897,0000891288,QUESTCOR PHARMACEUTICALS INC,qcor,1
2898,0001088206,QUICK-MED TECHNOLOGIES INC,qmdt,1
2899,0001254699,QVC INC,qvcn,1
2900,0001037949,QWEST COMMUNICATIONS INTERNATIONAL INC,q,1
2901,0001036188,Qad Inc,qada,1
2902,0001108827,"Qep Resources, Inc.",qep,1
2903,0000918386,Qlogic Corp,qlgc,1
2904,0000827809,Qlt Inc/Bc,qlti,1
2905,0001481792,"Quad/Graphics, Inc.",quad,1
2906,0000081362,Quaker Chemical Corp,kwr,1
2907,0000804328,Qualcomm Inc/DE,qcom,1
2908,0000922863,Quality Distribution Inc,qlty,1
2909,0000708818,"Quality Systems, Inc",qsii,1
2910,0000758938,Qualstar Corp,qbak,1
2911,0001107843,"Qualys, Inc.",qlys,1
2912,0001423221,Quanex Building Products CORP,nx,1
2913,0001050915,Quanta Services Inc,pwr,1
2914,0000820608,Quantrx Biomedical Corp,qtxb,1
2915,0000709283,Quantum Corp /DE/,qtm,1
2916,0001022079,Quest Diagnostics Inc,dgx,1
2917,0000882508,Quicklogic Corporation,quik,1
2918,0000353569,Quidel Corp /DE/,qdel,1
2919,0000805305,Quiksilver Inc,zqk,1
2920,0001117297,"Quinstreet, Inc",qnst,1
2921,0001478242,Quintiles Transnational Holdings Inc.,q,1
2922,0000892482,Qumu Corp,qumu,1
2923,0001115128,Quotient Technology Inc.,coup,1
2924,0001472595,R1 RCM INC.,ah,1
2925,0000845818,RADIANT SYSTEMS INC,,1
2926,0001114999,RADVIEW SOFTWARE LTD,rdvwf,1
2927,0001522538,"RAINBOW INTERNATIONAL, CORP.",rnbi,1
2928,0001094007,RAINMAKER SYSTEMS INC,vctl,1
2929,0001029506,RALCORP HOLDINGS INC /MO,,1
2930,0000849502,RAMTRON INTERNATIONAL CORP,rmtr,1
2931,0000935419,"RCI HOSPITALITY HOLDINGS, INC.",rick,1
2932,0001071236,RED RIVER BANCSHARES INC,rrbi,1
2933,0001065023,REDDY ICE CORP,,1
2934,0001140215,"REED'S, INC.",reed,1
2935,0001553643,"RELMADA THERAPEUTICS, INC.",rlmdd,1
2936,0001046859,"REMY INTERNATIONAL, INC.",remy,1
2937,0001030484,RENAISSANCE LEARNING INC,,1
2938,0000868725,"RENTECH, INC.",rtk,1
2939,0001084817,RESPONSYS INC,mktg,1
2940,0001222840,"RETAIL PROPERTIES OF AMERICA, INC.",rpai,1
2941,0001687221,"REV Group, Inc.",revg,1
2942,0000890547,REVLON CONSUMER PRODUCTS CORP,rev_priv1,1
2943,0000922204,RF MONOLITHICS INC /DE/,rfmi,1
2944,0001111247,RIGHTNOW TECHNOLOGIES INC,rnow,1
2945,0000863064,RIO TINTO PLC,rtppf,0
2946,0001460702,RITTER PHARMACEUTICALS INC,rttr,1
2947,0001512074,RMG Networks Holding Corp,rmgn,1
2948,0000084290,"ROBBINS & MYERS, INC.",rbn,1
2949,0000868368,ROCHESTER MEDICAL CORPORATION,rocm,1
2950,0000776008,"ROCK CREEK PHARMACEUTICALS, INC.",rcpi,1
2951,0001041024,"ROCKWELL MEDICAL, INC.",rmti,1
2952,0001261302,ROCKWOOD SPECIALTIES GROUP INC,,1
2953,0000733099,ROGERS COMMUNICATIONS INC,rci,0
2954,0001428439,"ROKU, INC",roku,1
2955,0001175108,ROTECH HEALTHCARE INC,rohiq,1
2956,0001000275,ROYAL BANK OF CANADA,ry,0
2957,0000844150,ROYAL BANK OF SCOTLAND GROUP PLC,rbs,0
2958,0001509432,RPX Corp,rpxc,1
2959,0000029669,RR Donnelley & Sons Co,rrd,1
2960,0001100441,"RTI SURGICAL, INC.",rtix,1
2961,0001595974,"RUBICON PROJECT, INC.",rubi,1
2962,0001533040,RXi Pharmaceuticals Corp,rxii,1
2963,0001476638,"Rackwise, Inc.",rack,1
2964,0000790526,"RadNet, Inc.",rdnt,1
2965,0000890926,Radian Group Inc,rdn,1
2966,0001171155,"Radiant Logistics, Inc",rlgt,1
2967,0001041657,"Radio One, Inc.",roiak,1
2968,0000873044,Radisys Corp,rsys,1
2969,0001428522,"Radius Health, Inc.",rdus,1
2970,0001094366,Radware Ltd,rdwr,0
2971,0001313911,Rally Software Development Corp,raly,1
2972,0000917273,Rambus Inc,rmbs,1
2973,0000315852,Range Resources Corp,rrc,1
2974,0000082166,Raven Industries Inc,ravn,1
2975,0000720005,Raymond James Financial Inc,rjf,1
2976,0000052827,Rayonier Inc,ryn,1
2977,0001047122,Raytheon Co/,rtn,1
2978,0000830052,"Rbc Life Sciences, Inc.",rbcl,1
2979,0000700841,Rcm Technologies Inc,rcmt,1
2980,0001297336,ReachLocal Inc,rloc,1
2981,0000038984,"Real Industry, Inc.",rely,1
2982,0001289480,"Real Mex Restaurants, Inc.",,1
2983,0001327471,RealD Inc.,rld,1
2984,0001718903,Realm Therapeutics plc,,0
2985,0001046327,Realnetworks Inc,rnwk,1
2986,0001286225,Realpage Inc,rp,1
2987,2379,Realtek Semiconductor Corp (瑞昱半導體),rt,0
2988,0000726728,Realty Income Corp,o,1
2989,0001588972,"Recro Pharma, Inc.",reph,1
2990,0001087423,Red Hat Inc,rht,1
2991,0001052595,Red Lion Hotels CORP,rlh,1
2992,0001720116,"Red Violet, Inc.",,1
2993,0001382821,Redfin Corp,rdfn,1
2994,0001328003,Redpoint Bio CORP,rpbc,1
2995,0000082811,Regal Beloit Corp,rbc,1
2996,0001168696,Regal Entertainment Group,rgc,1
2997,0000910606,Regency Centers Corp,reg,1
2998,0000872589,Regeneron Pharmaceuticals Inc,regn,1
2999,0001519401,Regional Management Corp.,rm,1
3000,cr233031,Regions Bank,,0
3001,0001281761,Regions Financial Corp,rf,1
3002,0000716643,Regis Corp,rgs,1
3003,0001505512,Regulus Therapeutics Inc.,rgls,1
3004,0001642159,Reign Sapphire Corp,rgnp,1
3005,0000898174,Reinsurance Group Of America Inc,rga,1
3006,0000034285,Reliability Inc,real,1
3007,0001406243,Reliabrand Inc.,rlia,1
3008,0000768710,Reliv International Inc,relv,1
3009,0001417892,ReneSola Ltd,sol,0
3010,0001463258,"Renewable Energy Group, Inc.",regi,1
3011,0000800458,Rentrak Corp,rent,1
3012,0000730272,Repligen Corp,rgen,1
3013,0000704440,Repro Med Systems Inc,repr,1
3014,0000897075,Repros Therapeutics Inc.,rprx,1
3015,0001159154,Republic Airways Holdings Inc,rjet,1
3016,0001060391,"Republic Services, Inc.",rsg,1
3017,0000943819,Resmed Inc,rmd,1
3018,0001469510,Resolute Energy Corp,ren,1
3019,0001579910,Resonant Inc,resn,1
3020,1414964,"Resource America, Inc.",rexi,1
3021,1559484,"Resource America, Inc.",rexi,1
3022,0000083402,"Resource America, Inc.",rexi,1
3023,0001084765,Resources Connection Inc,recn,1
3024,0000806888,Response Biomedical Corp,rpbif,1
3025,0001124608,Response Genetics Inc,rgdx,1
3026,0001528849,Restoration Hardware Holdings Inc,rh,1
3027,0001409269,"Restoration Robotics, Inc.",hair,1
3028,0001475274,"RetailMeNot, Inc.",sale,1
3029,0000946563,Retractable Technologies Inc,rvp,1
3030,0001479290,"Revance Therapeutics, Inc.",rvnc,1
3031,0001718500,Reviv3 Procare Co,,1
3032,0000887921,Revlon Inc /DE/,rev,1
3033,0001571283,"Rexford Industrial Realty, Inc.",rexr,1
3034,0001439288,Rexnord Corp,rxn,1
3035,0000911160,Rf Micro Devices Inc,rfmd,1
3036,0000355948,Richardson Electronics Ltd/DE,rell,1
3037,0001162112,"RigNet, Inc.",rnet,1
3038,0001034842,Rigel Pharmaceuticals Inc,rigl,1
3039,0001384905,RingCentral Inc,rng,1
3040,0000084129,Rite Aid Corp,rad,1
3041,0001357326,"Riverbed Technology, Inc.",rvbd,1
3042,0001440024,"Roadrunner Transportation Systems, Inc.",rrts,1
3043,0000230498,Rock-Tenn CO,rkt,1
3044,0001477200,Rocket Fuel Inc.,fuel,1
3045,0001024478,Rockwell Automation Inc,rok,1
3046,0001137411,Rockwell Collins Inc,col,1
3047,0000895456,"Rocky Brands, Inc.",rcky,1
3048,0001616262,"Rocky Mountain Chocolate Factory, Inc.",rmcf,1
3049,0000084748,Rogers Corp,rog,1
3050,0000084839,Rollins Inc,rol,1
3051,0001448064,"RoomStore, Inc.",roomq,1
3052,0001362959,Rosetta Genomics Ltd.,rosg,0
3053,0001351285,Rosetta Stone Inc,rst,1
3054,0000745732,Ross Stores Inc,rost,1
3055,0001536035,"Roundy's, Inc.",rndy,1
3056,0001424454,Rovi Corp,rovi,1
3057,0001500904,"Rowl, Inc.",over,1
3058,0000922487,Royal Bancshares Of Pennsylvania Inc,rbpaa,1
3059,0000884887,Royal Caribbean Cruises Ltd,rcl,1
3060,0000742278,Rpc Inc,res,1
3061,0001068717,Rti International Metals Inc,rti,1
3062,0000068270,Ruby Tuesday Inc,rt,1
3063,0001294016,Ruckus Wireless Inc,rkus,1
3064,0001094392,Rudolph Technologies Inc,rtec,1
3065,1753268,Ruhnn Holding Ltd,RUHN,0
3066,0001012019,Rush Enterprises Inc \Tx\,rushb,1
3067,0001324272,"Ruths Hospitality Group, Inc.",ruth,1
3068,0000085961,Ryder System Inc,r,1
3069,0000085974,Ryland Group Inc,ryl,1
3070,0001040829,"Ryman Hospitality Properties, Inc.",rhp,1
3071,0000064040,S&P Global Inc.,spgi,1
3072,0000719220,S&T Bancorp Inc,stba,1
3073,0001070380,SABA SOFTWARE INC,saba,1
3074,0000313151,SADDLEBROOK RESORTS INC,saddp,1
3075,0001514732,"SAExploration Holdings, Inc.",saex,1
3076,0000812900,SAKS INC,sks,1
3077,0001608104,SAND INTERNATIONAL INC,sand_priv,1
3078,0000897723,SANMINA CORP,sanm,1
3079,0001172480,SANTARUS INC,snts,1
3080,0001000184,SAP SE,sap,0
3081,0000885740,SAPIENS INTERNATIONAL CORP N V,spns,0
3082,0001008817,SAPIENT CORP,sape,1
3083,0000889423,SATCON TECHNOLOGY CORP,satcq,1
3084,0001063131,SATELITES MEXICANOS SA DE CV,,0
3085,0000722104,SAVIENT PHARMACEUTICALS INC,svntq,1
3086,0000087047,SB PARTNERS,sbp_priv,1
3087,0000719164,SCHAWK INC,sgk,1
3088,0001022368,"SCHIFF NUTRITION INTERNATIONAL, INC.",shf,1
3089,0001042173,SCIENTIFIC LEARNING CORP,scil,1
3090,0000934936,"SCOLR Pharma, Inc.",,1
3091,2351,SDI CORPORATION (順德工業),sdi,0
3092,0000748015,SEALY CORP,zz,1
3093,0001132887,SEAWRIGHT HOLDINGS INC,swri,1
3094,0001266806,SECOND SIGHT MEDICAL PRODUCTS INC,eyes,1
3095,0000725537,SECURITY CAPITAL CORP/MS,,1
3096,0000750813,SEITEL INC,sela,1
3097,0001383395,SEQUANS COMMUNICATIONS,sqns,0
3098,0001156295,SERACARE LIFE SCIENCES INC,,1
3099,0001073967,SERENA SOFTWARE INC,,1
3100,0001056757,SEYCHELLE ENVIRONMENTAL TECHNOLOGIES INC /CA,syev,1
3101,0001553588,"SFX Entertainment, INC",sfxe,1
3102,0001278308,SHANDA INTERACTIVE ENTERTAINMENT LTD,,0
3103,0000718789,SHFL entertainment Inc.,shfl,1
3104,0001263043,SHINHAN FINANCIAL GROUP CO LTD,shg,0
3105,0001459839,"SI-BONE, Inc.",sibn,1
3106,0000090144,SIERRA PACIFIC POWER CO,,1
3107,0001015650,SK TELECOM CO LTD,skm,0
3108,0000004127,"SKYWORKS SOLUTIONS, INC.",swks,1
3109,0001366561,SMARTSHEET INC,smar,1
3110,0000845982,SMITH & NEPHEW PLC,snn,0
3111,0000721083,SMITH INTERNATIONAL INC,,1
3112,0001370544,SMOKY MARKET FOODS INC,smky,1
3113,0000094610,SMURFIT-STONE CONTAINER Corp,ssccq,1
3114,0000091440,SNAP-ON Inc,sna,1
3115,0001538217,"SOCIAL REALITY, Inc.",srax,1
3116,0001171298,SOLTA MEDICAL INC,sltm,1
3117,0001043382,SOLUTIA INC,soi,1
3118,0000091741,SONESTA INTERNATIONAL HOTELS CORP,,1
3119,0001055355,SONOSITE INC,,1
3120,0001163698,SOUNDBITE COMMUNICATIONS INC,sdbt,1
3121,0001168195,SOURCEFIRE INC,fire,1
3122,0001163609,SOUTH DAKOTA SOYBEAN PROCESSORS LLC,sdsp,1
3123,0000764038,SOUTH STATE Corp,ssb,1
3124,0001159427,SOUTHERN COMMUNITY FINANCIAL CORP,scmf,1
3125,0000203248,SOUTHERN UNION CO,sug,1
3126,0000813619,SOUTHWALL TECHNOLOGIES INC /DE/,,1
3127,92521,SOUTHWESTERN PUBLIC SERVICE CO,,1
3128,0001059262,SP Plus Corp,sp,1
3129,0001103577,"SPARE BACKUP, INC.",spbu,1
3130,0000077597,SPARTECH CORP,seh,1
3131,0001062273,"SPENDSMART NETWORKS, INC.",sspc,1
3132,0001367722,SPICY PICKLE FRANCHISING INC,hlix,1
3133,0001126956,SPIRE INC,sr,1
3134,0000892907,SPORT CHALET INC,spcha,1
3135,0001132105,"SPORTSMAN'S WAREHOUSE HOLDINGS, INC.",spwh,1
3136,0000025598,SPRINGLEAF FINANCE CORP,leaf,1
3137,0000101830,SPRINT Corp,s,1
3138,0000088205,SPX CORP,spw,1
3139,0001641991,"SPX FLOW, Inc.",flow,1
3140,0001329799,SQUARE 1 FINANCIAL INC,sqbk,1
3141,0000906192,"SRA INTERNATIONAL, INC.",srx,1
3142,0001016470,SRS LABS INC,srsl,1
3143,0001011661,SS&C TECHNOLOGIES INC,,1
3144,0001479094,"STAG Industrial, Inc.",stag,1
3145,0001053439,STANADYNE CORP,,1
3146,0001079577,STANCORP FINANCIAL GROUP INC,sfg,1
3147,0000093384,STANDARD MICROSYSTEMS CORP,smsc,1
3148,0000093456,STANDARD REGISTER CO,srctq,1
3149,0001043156,STAR BUFFET INC,strz,1
3150,0000316206,"STARWOOD HOTEL & RESORTS WORLDWIDE, INC",hot,1
3151,0000093751,STATE STREET Corp,stt,1
3152,0001140625,STATOIL ASA,sto,0
3153,0001102741,"STEC, INC.",stec,1
3154,0000878522,STEWART ENTERPRISES INC,stei,1
3155,0000720672,STIFEL FINANCIAL CORP,sf,1
3156,0001051514,"STRATA Skin Sciences, Inc.",mela,1
3157,0000311337,SUNCOR ENERGY INC,su,0
3158,0000945436,"SUNEDISON, INC.",sune,1
3159,0000095304,SUNOCO INC,sun,1
3160,0000867773,SUNPOWER CORP,spwr,1
3161,0001011064,SUNRISE SENIOR LIVING INC,srz,1
3162,0000943117,SUREWEST COMMUNICATIONS,surw,1
3163,0001393356,"SURFACE COATINGS, INC.",sctz,1
3164,0001382101,"SUTRO BIOPHARMA, INC.",stro,1
3165,0001492691,SWIFT TRANSPORTATION Co,swft,1
